Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1326670953
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
429,107867,55,3,61,70,55
430,108113,55,3,61,70,55
431,108360,55,3,61,70,55
432,108606,55,3,61,70,55
433,108852,55,3,61,70,55
434,109098,55,3,61,70,55
435,109345,55,3,61,70,55
436,109591,54,3,61,70,54
437,109837,54,3,61,70,54
438,110083,54,3,61,70,54
439,110330,54,3,61,70,54
440,110576,55,3,61,70,54
441,110822,55,3,61,70,54
442,111068,55,3,61,70,54
443,111315,55,3,61,70,54
444,111561,55,3,61,70,54
445,111808,55,3,61,70,54
446,112054,55,3,61,70,54
447,112301,55,3,61,70,54
448,112547,55,3,61,70,54
449,112793,56,3,61,70,54
450,113039,56,3,61,70,54
451,113286,56,3,61,70,54
452,113532,56,3,61,70,54
453,113778,56,3,61,70,54
454,114025,56,3,61,70,54
455,114271,56,3,61,70,54
456,114517,56,3,61,70,54
457,114763,56,3,61,70,54
458,115010,56,3,61,70,54
459,115256,56,3,61,70,54
460,115502,56,3,61,70,54
461,115748,56,3,61,70,54
462,115995,55,3,61,70,54
463,116241,55,3,61,70,54
464,116487,55,3,61,70,54
465,116733,55,3,61,70,54
466,116980,55,3,61,70,54
467,117226,55,3,61,70,54
468,117472,55,3,61,70,54
469,117718,55,3,61,70,54
470,117965,55,3,61,70,54
471,118211,55,3,61,70,54
472,118457,55,3,61,70,54
473,118703,55,3,61,70,54
474,118950,55,3,61,70,54
475,119196,55,3,61,70,54
476,119442,54,3,61,70,54
477,119688,54,3,61,70,54
478,119935,54,3,61,70,54
479,120181,54,3,61,70,54
480,120427,54,3,61,70,54
481,120674,54,3,61,70,54
482,120920,54,3,61,70,54
483,121166,54,3,61,70,54
484,121412,55,3,61,70,54
485,121659,55,3,61,70,54
486,121905,55,3,61,70,54
487,122151,55,3,60,70,54
488,122397,55,3,60,70,54
489,122643,55,3,60,70,54
490,122890,55,3,60,70,54
491,123136,55,3,60,70,54
492,123382,56,3,60,70,54
493,123629,56,3,60,70,54
494,123875,56,3,60,70,54
495,124121,56,3,60,70,54
496,124367,57,3,60,70,54
497,124614,57,3,60,70,54
498,124860,57,3,60,70,54
499,125106,57,3,60,70,54
500,125352,58,3,60,70,54
501,125599,58,3,60,70,54
502,125845,58,3,60,70,54
503,126091,58,3,60,70,54
504,126337,58,3,60,70,54
505,126584,58,3,60,70,54
506,126830,58,3,60,70,54
507,127076,59,3,60,70,54
508,127323,59,3,60,70,54
509,127569,59,3,60,70,54
510,127815,59,3,60,70,54
511,128061,60,3,60,70,54
512,128308,60,3,60,70,54
513,128554,60,3,60,70,54
514,128800,60,3,60,70,54
515,129046,61,3,60,70,54
516,129294,61,3,60,70,54
517,129540,61,3,60,70,54
518,129786,63,3,60,70,54
519,130032,63,3,60,70,54
520,130279,63,3,60,70,54
521,130525,63,3,60,70,54
522,130771,63,3,60,70,54
523,131017,63,3,60,70,54
524,131264,63,3,60,70,54
525,131510,64,3,60,70,54
526,131756,64,3,60,70,54
527,132002,64,3,60,70,54
528,132249,65,3,60,70,54
529,132495,65,3,60,70,54
530,132741,65,3,60,70,54
531,132987,65,3,60,70,54
532,133234,66,3,60,70,54
533,133480,66,3,60,70,54
534,133726,66,3,60,70,54
535,133973,66,3,60,70,54
536,134219,66,3,60,70,54
537,134465,66,3,60,70,54
538,134711,66,4,60,70,54
539,134958,67,4,60,70,54
540,135204,67,4,60,70,54
541,135450,67,4,60,70,54
542,135696,66,4,61,70,54
543,135942,66,4,61,70,54
544,136189,66,4,61,70,54
545,136435,66,4,61,70,54
546,136681,66,4,61,70,54
547,136928,66,4,61,70,54
548,137174,66,4,61,70,54
549,137420,66,4,61,70,54
550,137666,67,4,61,70,54
551,137913,67,4,61,70,54
552,138159,67,4,61,70,54
553,138405,67,4,61,70,54
554,138651,67,4,61,70,54
555,138898,67,4,61,70,54
556,139144,67,4,61,70,54
557,139390,67,4,61,70,54
558,139636,67,4,61,70,54
559,139883,67,4,61,70,54
560,140129,67,4,61,70,54
561,140375,67,4,61,70,54
562,140621,67,4,61,70,54
563,140868,67,4,61,70,54
564,141114,67,4,61,70,54
565,141360,67,4,61,70,54
566,141607,67,4,61,70,54
567,141853,67,4,61,70,54
568,142099,67,4,61,70,54
569,142345,67,4,61,70,54
570,142592,67,4,61,70,54
571,142838,67,4,61,70,54
572,143084,67,4,61,70,54
573,143330,67,4,61,70,54
574,143577,67,4,61,70,54
575,143823,67,4,61,70,54
576,144069,67,4,61,70,54
577,144315,68,4,61,70,54
578,144562,68,4,61,70,54
579,144808,68,4,61,70,54
580,145054,68,4,61,70,54
581,145300,68,4,61,70,54
582,145547,68,4,61,70,54
583,145793,68,4,61,70,54
584,146039,68,4,61,70,54
585,146285,68,4,61,70,54
586,146532,68,4,61,70,54
587,146779,69,4,61,70,54
588,147025,69,4,61,70,54
589,147271,69,4,61,70,54
590,147518,69,4,61,70,54
591,147764,69,4,61,70,54
592,148010,69,4,61,70,54
593,148256,69,4,61,70,54
594,148503,70,4,61,70,54
595,148749,70,4,61,70,54
596,148995,70,4,61,70,54
597,149242,70,4,61,70,54
598,149488,70,4,61,70,54
599,149734,70,4,61,70,54
600,149980,70,4,61,70,54
601,150227,70,4,61,70,54
602,150473,70,4,61,70,54
603,150719,70,4,61,70,54
604,150965,71,4,61,71,54
605,151212,71,4,61,71,54
606,151458,71,4,61,71,54
607,151704,71,4,61,71,54
608,151950,71,4,61,71,54
609,152197,71,4,61,71,54
610,152443,71,4,61,71,54
611,152689,70,4,61,71,54
612,152935,70,4,61,71,54
613,153182,70,4,61,71,54
614,153428,71,4,61,71,54
615,153674,71,4,61,71,54
616,153920,71,4,61,71,54
617,154167,71,4,61,71,54
618,154413,70,4,61,71,54
619,154659,70,4,61,71,54
620,154905,70,4,61,71,54
621,155152,70,4,61,71,54
622,155398,70,4,61,71,54
623,155644,70,4,61,71,54
624,155890,71,4,61,71,54
625,156136,71,4,62,71,54
626,156383,71,4,62,71,54
627,156629,71,4,62,71,54
628,156875,71,5,62,71,54
629,157121,71,5,62,71,54
630,157368,70,5,62,71,54
631,157614,71,5,62,71,54
632,157860,71,5,62,71,54
633,158107,71,5,62,71,54
634,158353,71,5,62,71,54
635,158599,71,5,62,71,54
636,158846,71,5,62,71,54
637,159092,71,5,62,71,54
638,159338,71,5,62,71,54
